OrderID,CustomerID,ProductID,OrderDate,Revenue,Quantity,Region,Status,CreatedDate,UpdatedDate,CDCOperation,CDCBatchID
ORD00087761,CUST014418,PROD00039,12/21/2025,13039.79,15,LATAM,Completed,12/21/2025 7:40,12/21/2025 7:40,I,BATCH_20251221_004
ORD00087762,CUST012667,PROD00452,5/21/2024,275.43,11,APAC,Shipped,5/21/2024 15:02,5/21/2024 15:02,I,BATCH_20240521_165
ORD00087763,CUST003903,PROD00404,1/22/2024,4310.8,4,LATAM,Pending,1/22/2024 2:39,2/12/2024 0:58,U,BATCH_20240122_150
ORD00087764,CUST008740,PROD00155,9/28/2025,466.3,2,LATAM,Returned,9/28/2025 14:53,10/11/2025 13:14,D,BATCH_20250928_019
ORD00087765,CUST008483,PROD00163,6/8/2024,1817.08,1,APAC,Completed,6/8/2024 13:20,6/8/2024 13:20,I,BATCH_20240608_010
ORD00087766,CUST008029,PROD00092,5/12/2024,218.31,6,North America,Completed,5/12/2024 17:55,5/14/2024 18:40,D,BATCH_20240512_145
ORD00087767,CUST009419,PROD00365,1/7/2025,9921.46,6,APAC,Completed,1/7/2025 18:08,1/7/2025 18:08,I,BATCH_20250107_109
ORD00087768,CUST008711,PROD00305,2/15/2023,753.67,1,APAC,Completed,2/15/2023 6:56,2/22/2023 14:17,U,BATCH_20230215_022
ORD00087769,CUST012517,PROD00391,9/2/2025,302.31,4,APAC,Shipped,9/2/2025 19:23,9/7/2025 15:37,D,BATCH_20250902_195
ORD00087770,CUST007291,PROD00297,5/3/2023,3351.44,2,EMEA,Completed,5/3/2023 23:45,5/3/2023 23:45,I,BATCH_20230503_076
ORD00087771,CUST014683,PROD00354,12/17/2024,3390.84,9,APAC,Cancelled,12/17/2024 21:46,12/17/2024 21:46,I,BATCH_20241217_138
ORD00087772,CUST012455,PROD00035,8/16/2023,2780.92,3,EMEA,Cancelled,8/16/2023 18:49,8/16/2023 18:49,I,BATCH_20230816_020
ORD00087773,CUST003586,PROD00185,11/14/2025,1348.67,1,LATAM,Shipped,11/14/2025 14:36,12/2/2025 2:26,U,BATCH_20251114_084
ORD00087774,CUST013700,PROD00104,9/8/2024,1720.36,2,APAC,Shipped,9/8/2024 20:23,9/8/2024 20:23,I,BATCH_20240908_041
ORD00087775,CUST001431,PROD00467,4/22/2024,15271.53,9,EMEA,Completed,4/22/2024 11:23,4/22/2024 11:23,I,BATCH_20240422_019
ORD00087776,CUST013072,PROD00033,1/13/2025,153.78,1,EMEA,Completed,1/13/2025 15:09,1/16/2025 22:47,U,BATCH_20250113_022
ORD00087777,CUST008910,PROD00435,1/30/2023,2640.64,16,EMEA,Shipped,1/30/2023 17:36,1/30/2023 17:36,I,BATCH_20230130_057
ORD00087778,CUST014914,PROD00054,10/14/2023,489.01,2,North America,Returned,10/14/2023 10:07,10/14/2023 10:07,I,BATCH_20231014_036
ORD00087779,CUST013451,PROD00477,12/14/2024,8053.6,6,EMEA,Completed,12/14/2024 10:35,12/14/2024 10:35,I,BATCH_20241214_133
ORD00087780,CUST001085,PROD00182,11/15/2024,1732.11,4,LATAM,Cancelled,11/15/2024 10:24,11/15/2024 12:35,U,BATCH_20241115_043
ORD00087781,CUST006682,PROD00457,5/26/2023,364.41,4,North America,Completed,5/26/2023 3:18,5/26/2023 3:18,I,BATCH_20230526_160
ORD00087782,CUST006386,PROD00147,11/25/2025,763.44,2,North America,Pending,11/25/2025 4:57,11/25/2025 4:57,I,BATCH_20251125_125
ORD00087783,CUST000103,PROD00427,3/14/2025,476.67,1,APAC,Completed,3/14/2025 22:41,3/14/2025 22:41,I,BATCH_20250314_082
ORD00087784,CUST007390,PROD00215,6/16/2025,7615.76,8,LATAM,Completed,6/16/2025 10:40,6/16/2025 10:40,I,BATCH_20250616_042
ORD00087785,CUST007125,PROD00408,5/7/2023,1702.02,4,EMEA,Processing,5/7/2023 15:22,5/7/2023 15:22,I,BATCH_20230507_126
ORD00087786,CUST006059,PROD00257,10/13/2024,207.57,1,APAC,Completed,10/13/2024 6:40,10/13/2024 6:40,I,BATCH_20241013_107
ORD00087787,CUST006774,PROD00464,8/28/2023,807.77,1,APAC,Cancelled,8/28/2023 4:36,8/29/2023 1:38,U,BATCH_20230828_196
ORD00087788,CUST013207,PROD00482,10/4/2023,1564.38,2,North America,Shipped,10/4/2023 16:22,10/4/2023 16:22,I,BATCH_20231004_030
ORD00087789,CUST013595,PROD00417,10/4/2024,4963.26,4,APAC,Completed,10/4/2024 6:52,10/4/2024 6:52,I,BATCH_20241004_089
ORD00087790,CUST014203,PROD00137,9/26/2023,581.84,1,LATAM,Completed,9/26/2023 9:27,9/26/2023 9:27,I,BATCH_20230926_080
ORD00087791,CUST013392,PROD00187,10/28/2025,3843.49,5,APAC,Completed,10/28/2025 21:48,10/28/2025 21:48,I,BATCH_20251028_071
ORD00087792,CUST003797,PROD00218,9/20/2025,1202.44,2,APAC,Completed,9/20/2025 20:01,9/20/2025 20:01,I,BATCH_20250920_033
ORD00087793,CUST011053,PROD00347,8/30/2023,4537.83,12,EMEA,Completed,8/30/2023 1:39,8/30/2023 1:39,I,BATCH_20230830_136
ORD00087794,CUST012457,PROD00276,8/17/2023,802.88,1,LATAM,Pending,8/17/2023 0:51,8/17/2023 0:51,I,BATCH_20230817_114
ORD00087795,CUST008569,PROD00089,3/17/2025,2954.39,3,APAC,Completed,3/17/2025 2:30,3/17/2025 2:30,I,BATCH_20250317_190
ORD00087796,CUST007017,PROD00330,12/28/2023,3522.81,11,LATAM,Shipped,12/28/2023 18:08,1/20/2024 9:16,U,BATCH_20231228_147
ORD00087797,CUST004013,PROD00027,2/8/2024,5526,7,EMEA,Shipped,2/8/2024 4:37,2/8/2024 4:37,I,BATCH_20240208_171
ORD00087798,CUST010637,PROD00039,3/19/2023,2740.49,3,EMEA,Processing,3/19/2023 20:56,3/31/2023 21:33,U,BATCH_20230319_158
ORD00087799,CUST003542,PROD00074,2/18/2023,3830.42,3,LATAM,Shipped,2/18/2023 3:31,2/18/2023 3:31,I,BATCH_20230218_018
ORD00087800,CUST012660,PROD00346,8/2/2023,8412.7,8,LATAM,Completed,8/2/2023 5:28,8/2/2023 5:28,I,BATCH_20230802_061
ORD00087801,CUST000820,PROD00079,1/24/2024,795.87,4,APAC,Completed,1/24/2024 17:49,1/24/2024 17:49,I,BATCH_20240124_045
ORD00087802,CUST003826,PROD00337,1/2/2025,1784.79,5,APAC,Completed,1/2/2025 23:13,1/27/2025 20:48,U,BATCH_20250102_048
ORD00087803,CUST002483,PROD00177,10/12/2024,3962.41,4,North America,Pending,10/12/2024 14:32,11/3/2024 6:10,U,BATCH_20241012_038
ORD00087804,CUST011084,PROD00230,1/20/2023,2242.77,3,North America,Cancelled,1/20/2023 3:37,1/20/2023 3:37,I,BATCH_20230120_191
ORD00087805,CUST001167,PROD00302,5/29/2023,1671.39,19,APAC,Completed,5/29/2023 2:23,5/29/2023 2:23,I,BATCH_20230529_179
ORD00087806,CUST003884,PROD00117,11/17/2024,6388.21,8,LATAM,Completed,11/17/2024 13:06,11/17/2024 13:06,I,BATCH_20241117_061
ORD00087807,CUST004038,PROD00434,4/10/2024,463.56,2,EMEA,Completed,4/10/2024 4:52,5/7/2024 16:22,U,BATCH_20240410_158
ORD00087808,CUST013296,PROD00083,2/6/2023,786.78,1,North America,Completed,2/6/2023 3:03,2/6/2023 3:03,I,BATCH_20230206_140
ORD00087809,CUST013393,PROD00326,9/3/2025,571.99,17,EMEA,Completed,9/3/2025 16:06,9/3/2025 16:06,I,BATCH_20250903_196
ORD00087810,CUST014216,PROD00076,4/6/2024,1359.69,1,EMEA,Completed,4/6/2024 0:14,4/6/2024 0:14,I,BATCH_20240406_008
ORD00087811,CUST010874,PROD00412,10/20/2024,247.07,4,North America,Processing,10/20/2024 12:30,10/20/2024 12:30,I,BATCH_20241020_088
ORD00087812,CUST000852,PROD00232,6/6/2025,6174.81,5,EMEA,Completed,6/6/2025 0:55,6/16/2025 0:30,U,BATCH_20250606_129
ORD00087813,CUST013819,PROD00065,2/23/2024,2643.88,4,LATAM,Pending,2/23/2024 18:21,2/23/2024 18:21,I,BATCH_20240223_154
ORD00087814,CUST003904,PROD00032,7/26/2023,2572.68,4,APAC,Cancelled,7/26/2023 19:30,8/10/2023 2:49,U,BATCH_20230726_053
ORD00087815,CUST001218,PROD00070,7/21/2025,809.35,1,APAC,Completed,7/21/2025 18:23,7/21/2025 18:23,I,BATCH_20250721_133
ORD00087816,CUST002481,PROD00367,2/2/2024,5781.89,6,APAC,Completed,2/2/2024 14:36,2/2/2024 14:36,I,BATCH_20240202_015
ORD00087817,CUST000018,PROD00300,8/2/2023,1618.34,2,APAC,Completed,8/2/2023 18:47,8/2/2023 18:47,I,BATCH_20230802_160
ORD00087818,CUST012818,PROD00389,2/17/2024,1724.42,2,LATAM,Completed,2/17/2024 4:01,2/19/2024 6:31,U,BATCH_20240217_026
ORD00087819,CUST011384,PROD00353,2/27/2023,342.14,1,APAC,Completed,2/27/2023 13:17,2/27/2023 13:17,I,BATCH_20230227_158
ORD00087820,CUST007457,PROD00350,8/20/2024,102.79,1,APAC,Cancelled,8/20/2024 20:22,8/20/2024 20:22,I,BATCH_20240820_076
ORD00087821,CUST005992,PROD00432,9/17/2024,3380.6,4,EMEA,Returned,9/17/2024 6:21,10/7/2024 14:12,U,BATCH_20240917_130
ORD00087822,CUST012481,PROD00426,10/5/2025,193.86,2,EMEA,Pending,10/5/2025 15:43,10/19/2025 10:33,D,BATCH_20251005_192
ORD00087823,CUST005359,PROD00115,8/14/2024,14464.93,14,EMEA,Returned,8/14/2024 6:02,8/18/2024 6:55,U,BATCH_20240814_121
ORD00087824,CUST005750,PROD00449,4/29/2024,913.55,4,LATAM,Pending,4/29/2024 20:12,4/29/2024 20:12,I,BATCH_20240429_131
ORD00087825,CUST011494,PROD00008,6/4/2025,687.26,2,APAC,Processing,6/4/2025 1:32,6/4/2025 1:32,I,BATCH_20250604_130
ORD00087826,CUST012525,PROD00136,11/4/2025,48.99,5,EMEA,Processing,11/4/2025 21:33,11/4/2025 21:33,I,BATCH_20251104_179
ORD00087827,CUST004466,PROD00119,9/19/2023,2020.74,2,North America,Shipped,9/19/2023 4:29,10/2/2023 12:39,U,BATCH_20230919_107
ORD00087828,CUST009931,PROD00493,3/1/2024,2581.37,4,APAC,Completed,3/1/2024 17:27,3/1/2024 17:27,I,BATCH_20240301_002
ORD00087829,CUST007470,PROD00034,5/22/2023,4438.6,3,APAC,Completed,5/22/2023 17:28,6/17/2023 17:29,U,BATCH_20230522_173
ORD00087830,CUST005254,PROD00455,1/2/2025,3864.24,6,EMEA,Returned,1/2/2025 19:33,2/1/2025 3:32,U,BATCH_20250102_105
ORD00087831,CUST004062,PROD00368,9/10/2023,2756.45,7,LATAM,Shipped,9/10/2023 9:36,10/6/2023 14:15,D,BATCH_20230910_174
ORD00087832,CUST012069,PROD00313,1/2/2023,1243.78,1,APAC,Completed,1/2/2023 5:20,1/2/2023 5:20,I,BATCH_20230102_121
ORD00087833,CUST014228,PROD00280,7/28/2025,561.2,1,EMEA,Completed,7/28/2025 1:45,8/7/2025 12:43,U,BATCH_20250728_162
ORD00087834,CUST014919,PROD00394,7/3/2025,8659.84,8,EMEA,Pending,7/3/2025 9:32,7/15/2025 19:43,U,BATCH_20250703_150
ORD00087835,CUST001523,PROD00168,2/18/2025,9422.15,6,LATAM,Completed,2/18/2025 9:48,2/18/2025 9:48,I,BATCH_20250218_107
ORD00087836,CUST001563,PROD00292,9/1/2025,3208.53,2,LATAM,Completed,9/1/2025 7:57,9/1/2025 7:57,I,BATCH_20250901_055
ORD00087837,CUST006025,PROD00006,11/1/2025,2064.26,9,EMEA,Completed,11/1/2025 18:47,11/1/2025 18:47,I,BATCH_20251101_191
ORD00087838,CUST001879,PROD00164,6/5/2025,4290.01,4,APAC,Shipped,6/5/2025 14:00,6/5/2025 14:00,I,BATCH_20250605_001
ORD00087839,CUST007389,PROD00203,6/9/2024,6230.14,5,North America,Completed,6/9/2024 9:45,6/9/2024 9:45,I,BATCH_20240609_087
ORD00087840,CUST002573,PROD00466,2/7/2023,5058.37,5,North America,Completed,2/7/2023 12:40,2/14/2023 11:56,U,BATCH_20230207_088
ORD00087841,CUST002009,PROD00274,6/6/2024,5874.77,8,APAC,Processing,6/6/2024 12:29,6/6/2024 12:29,I,BATCH_20240606_145
ORD00087842,CUST014590,PROD00218,8/2/2024,574.77,1,APAC,Completed,8/2/2024 11:18,8/2/2024 11:18,I,BATCH_20240802_011
ORD00087843,CUST014595,PROD00106,4/22/2025,195.61,1,North America,Completed,4/22/2025 21:03,4/22/2025 21:03,I,BATCH_20250422_170
ORD00087844,CUST014191,PROD00306,4/4/2025,1346.16,2,EMEA,Completed,4/4/2025 18:25,4/4/2025 18:25,I,BATCH_20250404_184
ORD00087845,CUST003678,PROD00321,8/7/2023,1985.16,4,North America,Returned,8/7/2023 2:48,8/7/2023 2:48,I,BATCH_20230807_044
ORD00087846,CUST003854,PROD00002,10/24/2024,536.58,4,LATAM,Completed,10/24/2024 10:45,11/6/2024 20:31,U,BATCH_20241024_068
ORD00087847,CUST010805,PROD00396,10/4/2025,1951.37,4,APAC,Cancelled,10/4/2025 15:20,10/14/2025 14:35,U,BATCH_20251004_132
ORD00087848,CUST006237,PROD00103,12/10/2025,2890.35,3,LATAM,Completed,12/10/2025 13:31,12/10/2025 13:31,I,BATCH_20251210_020
ORD00087849,CUST010861,PROD00276,9/1/2024,5602.72,7,LATAM,Completed,9/1/2024 18:38,9/1/2024 18:38,I,BATCH_20240901_053
ORD00087850,CUST002025,PROD00036,6/5/2024,168.81,1,EMEA,Completed,6/5/2024 14:12,6/5/2024 14:12,I,BATCH_20240605_071
ORD00087851,CUST012568,PROD00086,4/9/2023,2849.86,3,EMEA,Completed,4/9/2023 20:02,4/24/2023 12:11,U,BATCH_20230409_088
ORD00087852,CUST001588,PROD00429,9/4/2025,983.6,1,EMEA,Completed,9/4/2025 4:08,9/4/2025 4:08,I,BATCH_20250904_015
ORD00087853,CUST002491,PROD00451,12/13/2023,1223.2,2,APAC,Processing,12/13/2023 21:29,12/23/2023 18:19,U,BATCH_20231213_046
ORD00087854,CUST012330,PROD00259,9/21/2025,3786.18,3,North America,Cancelled,9/21/2025 17:02,10/18/2025 20:42,D,BATCH_20250921_127
ORD00087855,CUST003757,PROD00104,9/11/2024,2666.6,3,APAC,Completed,9/11/2024 5:55,9/11/2024 5:55,I,BATCH_20240911_145
ORD00087856,CUST009920,PROD00021,7/27/2023,20169.58,12,EMEA,Completed,7/27/2023 11:10,7/27/2023 11:10,I,BATCH_20230727_077
ORD00087857,CUST014538,PROD00138,3/23/2024,2178.86,7,LATAM,Completed,3/23/2024 16:41,3/23/2024 16:41,I,BATCH_20240323_009
ORD00087858,CUST005188,PROD00258,4/28/2023,4177.03,3,EMEA,Shipped,4/28/2023 17:23,5/16/2023 10:40,U,BATCH_20230428_017
ORD00087859,CUST010303,PROD00452,12/27/2024,70.43,3,EMEA,Cancelled,12/27/2024 7:13,12/27/2024 7:13,I,BATCH_20241227_030
ORD00087860,CUST009472,PROD00409,11/27/2025,568.99,3,EMEA,Completed,11/27/2025 19:38,11/27/2025 19:38,I,BATCH_20251127_006
ORD00087861,CUST007088,PROD00097,8/28/2024,6805.19,8,EMEA,Completed,8/28/2024 4:13,9/1/2024 18:13,U,BATCH_20240828_097
ORD00087862,CUST004760,PROD00082,1/31/2023,5712.32,4,EMEA,Completed,1/31/2023 19:32,2/27/2023 19:52,U,BATCH_20230131_065
ORD00087863,CUST011227,PROD00427,3/25/2024,737.87,2,APAC,Completed,3/25/2024 6:15,3/25/2024 6:15,I,BATCH_20240325_193
ORD00087864,CUST013321,PROD00268,6/3/2023,20972.11,18,North America,Completed,6/3/2023 9:40,6/4/2023 23:20,U,BATCH_20230603_136
ORD00087865,CUST011913,PROD00324,4/10/2025,4083.29,11,North America,Completed,4/10/2025 3:29,4/11/2025 10:42,U,BATCH_20250410_150
ORD00087866,CUST011326,PROD00057,5/26/2024,3119.65,3,LATAM,Completed,5/26/2024 18:34,6/2/2024 1:33,U,BATCH_20240526_082
ORD00087867,CUST000671,PROD00461,12/31/2024,3978.39,4,North America,Returned,12/31/2024 13:27,12/31/2024 13:27,I,BATCH_20241231_016
ORD00087868,CUST004613,PROD00092,4/18/2024,455.78,11,LATAM,Completed,4/18/2024 9:08,4/18/2024 9:08,I,BATCH_20240418_133
ORD00087869,CUST009391,PROD00275,9/10/2025,6445.38,5,EMEA,Shipped,9/10/2025 22:55,10/5/2025 7:12,U,BATCH_20250910_007
ORD00087870,CUST012663,PROD00255,4/1/2025,6364.23,5,LATAM,Shipped,4/1/2025 23:07,4/1/2025 23:07,I,BATCH_20250401_141
ORD00087871,CUST007846,PROD00049,3/8/2024,1379.54,1,EMEA,Returned,3/8/2024 11:33,3/8/2024 11:33,I,BATCH_20240308_102
ORD00087872,CUST008196,PROD00198,8/16/2025,1485.94,1,North America,Completed,8/16/2025 5:32,8/24/2025 20:44,U,BATCH_20250816_157
ORD00087873,CUST001216,PROD00367,7/15/2023,915.8,1,EMEA,Completed,7/15/2023 1:39,7/15/2023 1:39,I,BATCH_20230715_114
ORD00087874,CUST009462,PROD00322,6/20/2023,808.61,1,APAC,Cancelled,6/20/2023 13:52,6/20/2023 13:52,I,BATCH_20230620_111
ORD00087875,CUST004195,PROD00152,9/9/2024,1173.94,2,APAC,Pending,9/9/2024 7:17,9/9/2024 7:17,I,BATCH_20240909_154
ORD00087876,CUST005942,PROD00303,12/3/2025,1221.22,2,North America,Cancelled,12/3/2025 16:25,12/3/2025 16:25,I,BATCH_20251203_077
ORD00087877,CUST008382,PROD00139,8/6/2023,2567.74,2,APAC,Processing,8/6/2023 7:05,8/6/2023 7:05,I,BATCH_20230806_093
ORD00087878,CUST010723,PROD00447,8/7/2025,10144,7,EMEA,Shipped,8/7/2025 23:08,8/7/2025 23:08,I,BATCH_20250807_180
ORD00087879,CUST013751,PROD00022,11/2/2025,497.38,3,North America,Completed,11/2/2025 1:06,11/2/2025 1:06,I,BATCH_20251102_097
ORD00087880,CUST013202,PROD00429,8/22/2023,871.66,1,APAC,Completed,8/22/2023 19:52,8/22/2023 19:52,I,BATCH_20230822_187
ORD00087881,CUST001954,PROD00463,9/2/2023,10634.98,12,LATAM,Processing,9/2/2023 10:18,9/25/2023 11:34,U,BATCH_20230902_066
ORD00087882,CUST014809,PROD00278,7/12/2024,1736.69,1,EMEA,Completed,7/12/2024 17:39,7/12/2024 17:39,I,BATCH_20240712_191
ORD00087883,CUST010163,PROD00424,6/16/2025,2260.48,3,EMEA,Pending,6/16/2025 15:15,6/16/2025 15:15,I,BATCH_20250616_173
ORD00087884,CUST014389,PROD00390,11/1/2024,1442.25,1,North America,Completed,11/1/2024 11:26,11/1/2024 11:26,I,BATCH_20241101_174
ORD00087885,CUST009155,PROD00234,11/1/2025,6528.87,6,APAC,Pending,11/1/2025 21:07,11/1/2025 21:07,I,BATCH_20251101_148
ORD00087886,CUST004462,PROD00094,3/28/2025,2808.2,2,EMEA,Completed,3/28/2025 4:33,3/28/2025 4:33,I,BATCH_20250328_022
ORD00087887,CUST012226,PROD00086,11/14/2025,876.1,1,North America,Completed,11/14/2025 2:15,11/14/2025 2:15,I,BATCH_20251114_029
ORD00087888,CUST003842,PROD00372,1/29/2024,2573.95,4,EMEA,Completed,1/29/2024 1:07,2/21/2024 23:38,U,BATCH_20240129_011
ORD00087889,CUST012740,PROD00426,11/18/2025,570.94,5,EMEA,Completed,11/18/2025 10:53,11/18/2025 10:53,I,BATCH_20251118_114
ORD00087890,CUST011649,PROD00309,11/12/2025,1485.01,1,EMEA,Completed,11/12/2025 22:43,11/12/2025 22:43,I,BATCH_20251112_014
ORD00087891,CUST010233,PROD00119,2/20/2025,3157.31,3,LATAM,Returned,2/20/2025 23:29,2/20/2025 23:29,I,BATCH_20250220_178
ORD00087892,CUST013836,PROD00206,11/24/2023,2618.47,4,North America,Completed,11/24/2023 15:11,11/24/2023 15:11,I,BATCH_20231124_044
ORD00087893,CUST010587,PROD00209,4/17/2024,1248.59,1,North America,Completed,4/17/2024 3:16,4/26/2024 17:15,U,BATCH_20240417_006
ORD00087894,CUST001210,PROD00151,11/19/2025,1412.59,3,North America,Processing,11/19/2025 12:51,11/29/2025 7:32,U,BATCH_20251119_196
ORD00087895,CUST004646,PROD00369,8/4/2023,4937.37,4,North America,Shipped,8/4/2023 18:14,8/4/2023 18:14,I,BATCH_20230804_191
ORD00087896,CUST003490,PROD00402,11/27/2024,42.17,5,EMEA,Completed,11/27/2024 18:38,11/27/2024 18:38,I,BATCH_20241127_189
ORD00087897,CUST001817,PROD00058,8/9/2025,25325.08,18,EMEA,Completed,8/9/2025 10:54,8/9/2025 10:54,I,BATCH_20250809_094
ORD00087898,CUST010675,PROD00211,10/6/2023,845.31,2,APAC,Shipped,10/6/2023 8:16,10/11/2023 19:25,U,BATCH_20231006_052
ORD00087899,CUST000998,PROD00211,9/16/2023,531.16,1,LATAM,Completed,9/16/2023 0:00,9/16/2023 0:00,I,BATCH_20230916_129
ORD00087900,CUST005858,PROD00204,4/12/2025,1739.44,3,EMEA,Processing,4/12/2025 14:20,4/12/2025 14:20,I,BATCH_20250412_146
ORD00087901,CUST013919,PROD00221,7/4/2024,1487.25,4,EMEA,Completed,7/4/2024 15:22,7/24/2024 19:19,U,BATCH_20240704_127
ORD00087902,CUST009258,PROD00101,10/26/2024,3511.95,4,EMEA,Shipped,10/26/2024 20:08,10/26/2024 20:08,I,BATCH_20241026_108
ORD00087903,CUST010953,PROD00349,9/18/2023,1451.3,1,North America,Cancelled,9/18/2023 23:47,9/18/2023 23:47,I,BATCH_20230918_080
ORD00087904,CUST009068,PROD00027,7/11/2024,4919.26,6,North America,Pending,7/11/2024 14:15,7/28/2024 22:04,U,BATCH_20240711_198
ORD00087905,CUST002136,PROD00241,4/29/2023,4932.76,4,APAC,Shipped,4/29/2023 9:49,4/29/2023 9:49,I,BATCH_20230429_059
ORD00087906,CUST010067,PROD00376,8/9/2025,557.96,4,APAC,Completed,8/9/2025 8:47,8/9/2025 8:47,I,BATCH_20250809_200
ORD00087907,CUST003416,PROD00229,5/30/2025,3850.45,5,North America,Completed,5/30/2025 18:32,6/14/2025 13:19,U,BATCH_20250530_180
ORD00087908,CUST013918,PROD00363,4/4/2023,550.66,1,North America,Completed,4/4/2023 11:35,4/4/2023 11:35,I,BATCH_20230404_001
ORD00087909,CUST010846,PROD00031,1/25/2023,652.62,1,APAC,Completed,1/25/2023 22:48,2/22/2023 14:44,U,BATCH_20230125_093
ORD00087910,CUST011262,PROD00362,5/24/2023,8687.44,6,APAC,Shipped,5/24/2023 1:09,5/24/2023 1:09,I,BATCH_20230524_194
ORD00087911,CUST013168,PROD00065,12/30/2025,1103.37,2,APAC,Completed,12/30/2025 4:06,1/14/2026 6:26,U,BATCH_20251230_044
ORD00087912,CUST012853,PROD00293,8/26/2025,2012.46,2,North America,Completed,8/26/2025 21:19,8/26/2025 21:19,I,BATCH_20250826_003
ORD00087913,CUST002948,PROD00428,10/14/2025,3039,4,LATAM,Completed,10/14/2025 7:11,10/14/2025 7:11,I,BATCH_20251014_138
ORD00087914,CUST010539,PROD00116,7/27/2023,2676.71,7,North America,Pending,7/27/2023 22:41,7/27/2023 22:41,I,BATCH_20230727_159
ORD00087915,CUST003029,PROD00242,9/11/2024,5440.85,10,LATAM,Returned,9/11/2024 20:39,9/11/2024 20:39,I,BATCH_20240911_035
ORD00087916,CUST005998,PROD00143,12/16/2025,10344.65,6,EMEA,Shipped,12/16/2025 5:13,12/16/2025 5:13,I,BATCH_20251216_076
ORD00087917,CUST000903,PROD00073,2/19/2024,597.11,1,EMEA,Processing,2/19/2024 6:07,2/19/2024 6:07,I,BATCH_20240219_187
ORD00087918,CUST012314,PROD00371,3/27/2024,778.67,1,EMEA,Completed,3/27/2024 8:56,3/29/2024 0:01,U,BATCH_20240327_192
ORD00087919,CUST001468,PROD00092,9/16/2023,544.43,13,APAC,Processing,9/16/2023 4:22,10/3/2023 12:14,U,BATCH_20230916_077
ORD00087920,CUST004060,PROD00016,4/8/2023,838.12,17,APAC,Completed,4/8/2023 0:52,4/28/2023 3:05,D,BATCH_20230408_180
ORD00087921,CUST001629,PROD00296,10/8/2024,6566.78,4,EMEA,Completed,10/8/2024 23:21,10/25/2024 10:50,D,BATCH_20241008_075
ORD00087922,CUST013332,PROD00198,9/24/2024,4650.66,3,APAC,Completed,9/24/2024 11:14,9/24/2024 11:14,I,BATCH_20240924_183
ORD00087923,CUST005017,PROD00136,10/2/2024,58.09,6,EMEA,Shipped,10/2/2024 4:37,10/2/2024 4:37,I,BATCH_20241002_081
ORD00087924,CUST003489,PROD00218,6/10/2023,754.56,1,EMEA,Shipped,6/10/2023 13:01,6/10/2023 13:01,I,BATCH_20230610_076
ORD00087925,CUST006296,PROD00062,10/31/2025,870.15,1,EMEA,Completed,10/31/2025 11:09,11/23/2025 18:20,U,BATCH_20251031_111
ORD00087926,CUST014524,PROD00253,8/24/2025,700.81,1,LATAM,Completed,8/24/2025 19:08,8/24/2025 19:08,I,BATCH_20250824_066
ORD00087927,CUST002223,PROD00140,2/16/2023,21323.86,15,North America,Pending,2/16/2023 3:46,3/11/2023 2:55,U,BATCH_20230216_065
ORD00087928,CUST002156,PROD00066,6/21/2023,2594.24,3,LATAM,Shipped,6/21/2023 8:13,6/21/2023 8:13,I,BATCH_20230621_196
ORD00087929,CUST009487,PROD00123,6/26/2025,2147.19,8,EMEA,Shipped,6/26/2025 7:57,7/26/2025 4:17,U,BATCH_20250626_068
ORD00087930,CUST013414,PROD00033,4/1/2023,167.98,1,North America,Completed,4/1/2023 16:40,4/18/2023 9:17,U,BATCH_20230401_193
ORD00087931,CUST010402,PROD00377,1/24/2023,3104.8,4,APAC,Completed,1/24/2023 9:22,1/24/2023 9:22,I,BATCH_20230124_063
ORD00087932,CUST007405,PROD00096,4/11/2023,553.7,1,EMEA,Completed,4/11/2023 15:19,4/11/2023 15:19,I,BATCH_20230411_040
ORD00087933,CUST011854,PROD00326,6/28/2023,66.35,2,North America,Completed,6/28/2023 9:02,7/24/2023 23:42,U,BATCH_20230628_038
ORD00087934,CUST013589,PROD00397,4/6/2025,171.99,1,North America,Completed,4/6/2025 11:55,4/6/2025 11:55,I,BATCH_20250406_108
ORD00087935,CUST001644,PROD00343,7/6/2024,1574.32,2,LATAM,Shipped,7/6/2024 9:05,7/9/2024 4:02,U,BATCH_20240706_008
ORD00087936,CUST003994,PROD00469,9/1/2024,120.23,1,APAC,Completed,9/1/2024 16:39,9/14/2024 6:34,D,BATCH_20240901_104
ORD00087937,CUST005423,PROD00009,1/14/2024,3624.22,4,North America,Pending,1/14/2024 20:18,2/4/2024 0:17,U,BATCH_20240114_187
ORD00087938,CUST013581,PROD00361,9/26/2023,5245.65,9,APAC,Cancelled,9/26/2023 3:22,9/26/2023 3:22,I,BATCH_20230926_124
ORD00087939,CUST007491,PROD00089,5/23/2024,3911.03,4,EMEA,Completed,5/23/2024 10:36,5/23/2024 10:36,I,BATCH_20240523_174
ORD00087940,CUST012114,PROD00391,4/16/2023,632.33,9,EMEA,Shipped,4/16/2023 2:29,4/16/2023 2:29,I,BATCH_20230416_192
ORD00087941,CUST012318,PROD00323,8/16/2023,1769.06,3,EMEA,Completed,8/16/2023 10:17,8/16/2023 10:17,I,BATCH_20230816_067
ORD00087942,CUST003129,PROD00232,8/25/2025,6405.87,5,APAC,Pending,8/25/2025 17:17,8/31/2025 8:11,U,BATCH_20250825_075
